"GENE_NAME","Sumo","Diff","minLogP"
"RNF149","NSMCE2","2.55","3.04"
"RNF149","PIAS1",NA,NA
"RNF149","PIAS2",NA,NA
"RNF149","PIAS3",NA,NA
"RNF149","PIAS4",NA,NA
"RNF149","ZMIZ2",NA,NA
"RNF149","ZNF451",NA,NA
"RNF168","LAZSUL",NA,NA
"RNF168","NSMCE2",NA,NA
"RNF168","PIAS1",NA,NA
"RNF168","PIAS2",NA,NA
"RNF168","PIAS3",NA,NA
"RNF168","PIAS4","3.33","3.3"
"RNF168","ZMIZ2",NA,NA
"RNF168","ZNF451",NA,NA
"RNF169","LAZSUL",NA,NA
"RNF169","NSMCE2","3.78","3.39"
"RNF169","PIAS1",NA,NA
"RNF169","PIAS2",NA,NA
"RNF169","PIAS3",NA,NA
"RNF169","PIAS4","4.36","4.65"
"RNF169","ZMIZ2",NA,NA
"RNF169","ZNF451",NA,NA
"RNF170","LAZSUL",NA,NA
"RNF170","NSMCE2",NA,NA
"RNF170","PIAS1",NA,NA
"RNF170","PIAS2",NA,NA
"RNF170","PIAS3",NA,NA
"RNF170","PIAS4",NA,NA
"RNF170","ZMIZ2","3.19","5.95"
"RNF170","ZNF451",NA,NA
"RNF219","LAZSUL",NA,NA
"RNF219","NSMCE2","3.84","5.52"
"RNF219","PIAS1",NA,NA
"RNF219","PIAS2",NA,NA
"RNF219","PIAS3",NA,NA
"RNF219","PIAS4",NA,NA
"RNF219","ZMIZ2",NA,NA
"RNF219","ZNF451",NA,NA
"RNPS1","LAZSUL",NA,NA
"RNPS1","NSMCE2","3.6","3.43"
"RNPS1","PIAS1",NA,NA
"RNPS1","PIAS2",NA,NA
"RNPS1","PIAS3",NA,NA
"RNPS1","PIAS4",NA,NA
"RNPS1","ZMIZ2","3.18","3.22"
"RNPS1","ZNF451",NA,NA
"RPAP1","LAZSUL",NA,NA
"RPAP1","NSMCE2",NA,NA
"RPAP1","PIAS1",NA,NA
"RPAP1","PIAS2",NA,NA
"RPAP1","PIAS3",NA,NA
"RPAP1","PIAS4",NA,NA
"RPAP1","ZMIZ2","2.4","2.29"
"RPAP1","ZNF451",NA,NA
"RPL10","LAZSUL",NA,NA
"RPL10","NSMCE2",NA,NA
"RPL10","PIAS1",NA,NA
"RPL10","PIAS2",NA,NA
"RPL10","PIAS3",NA,NA
"RPL10","PIAS4","1.86","4.77"
"RPL10","ZMIZ2",NA,NA
"RPL10","ZNF451",NA,NA
"RPL11","LAZSUL",NA,NA
"RPL11","NSMCE2",NA,NA
"RPL11","PIAS1","4.07","3.3"
"RPL11","PIAS2",NA,NA
"RPL11","PIAS3",NA,NA
"RPL11","PIAS4",NA,NA
"RPL11","ZMIZ2",NA,NA
"RPL11","ZNF451",NA,NA
"RPL12","LAZSUL",NA,NA
"RPL12","NSMCE2",NA,NA
"RPL12","PIAS1","4.64","4.57"
"RPL12","PIAS2",NA,NA
"RPL12","PIAS3",NA,NA
"RPL12","PIAS4",NA,NA
"RPL12","ZMIZ2",NA,NA
"RPL12","ZNF451",NA,NA
"RPL17;RPL17-C18orf32","LAZSUL",NA,NA
"RPL17;RPL17-C18orf32","NSMCE2",NA,NA
"RPL17;RPL17-C18orf32","PIAS1","3.56","3"
"RPL17;RPL17-C18orf32","PIAS2",NA,NA
"RPL17;RPL17-C18orf32","PIAS3",NA,NA
"RPL17;RPL17-C18orf32","PIAS4",NA,NA
"RPL17;RPL17-C18orf32","ZMIZ2",NA,NA
"RPL17;RPL17-C18orf32","ZNF451",NA,NA
"RPL18","LAZSUL",NA,NA
"RPL18","NSMCE2",NA,NA
"RPL18","PIAS1",NA,NA
"RPL18","PIAS2",NA,NA
"RPL18","PIAS3",NA,NA
"RPL18","PIAS4",NA,NA
"RPL18","ZMIZ2","0.95","7"
"RPL18","ZNF451",NA,NA
"RPL28","LAZSUL",NA,NA
"RPL28","NSMCE2",NA,NA
"RPL28","PIAS1","3.73","4.63"
"RPL28","PIAS2",NA,NA
"RPL28","PIAS3",NA,NA
"RPL28","PIAS4",NA,NA
"RPL28","ZMIZ2",NA,NA
"RPL28","ZNF451",NA,NA
"RPL35","LAZSUL",NA,NA
"RPL35","NSMCE2",NA,NA
"RPL35","PIAS1",NA,NA
"RPL35","PIAS2",NA,NA
"RPL35","PIAS3",NA,NA
"RPL35","PIAS4",NA,NA
"RPL35","ZMIZ2","2.78","2.9"
"RPL35","ZNF451",NA,NA
"RPL4","LAZSUL",NA,NA
"RPL4","NSMCE2",NA,NA
"RPL4","PIAS1","1.64","7.06"
"RPL4","PIAS2",NA,NA
"RPL4","PIAS3",NA,NA
"RPL4","PIAS4",NA,NA
"RPL4","ZMIZ2",NA,NA
"RPL4","ZNF451",NA,NA
"RPL5","LAZSUL",NA,NA
"RPL5","NSMCE2",NA,NA
"RPL5","PIAS1","3.67","3.07"
"RPL5","PIAS2",NA,NA
"RPL5","PIAS3",NA,NA
"RPL5","PIAS4",NA,NA
"RPL5","ZMIZ2",NA,NA
"RPL5","ZNF451",NA,NA
"RPL6","LAZSUL",NA,NA
"RPL6","NSMCE2",NA,NA
"RPL6","PIAS1","1.83","7.08"
"RPL6","PIAS2",NA,NA
"RPL6","PIAS3",NA,NA
"RPL6","PIAS4",NA,NA
"RPL6","ZMIZ2",NA,NA
"RPL6","ZNF451",NA,NA
"RPL7","LAZSUL",NA,NA
"RPL7","NSMCE2",NA,NA
"RPL7","PIAS1",NA,NA
"RPL7","PIAS2",NA,NA
"RPL7","PIAS3",NA,NA
"RPL7","PIAS4",NA,NA
"RPL7","ZMIZ2","1.5","5.78"
"RPL7","ZNF451",NA,NA
"RPL7A","LAZSUL",NA,NA
"RPL7A","NSMCE2",NA,NA
"RPL7A","PIAS1","2.07","2.92"
"RPL7A","PIAS2",NA,NA
"RPL7A","PIAS3",NA,NA
"RPL7A","PIAS4",NA,NA
"RPL7A","ZMIZ2",NA,NA
"RPL7A","ZNF451",NA,NA
"RPLP0;RPLP0P6","LAZSUL",NA,NA
"RPLP0;RPLP0P6","NSMCE2",NA,NA
"RPLP0;RPLP0P6","PIAS1","3.77","3.62"
"RPLP0;RPLP0P6","PIAS2",NA,NA
"RPLP0;RPLP0P6","PIAS3",NA,NA
"RPLP0;RPLP0P6","PIAS4",NA,NA
"RPLP0;RPLP0P6","ZMIZ2",NA,NA
"RPLP0;RPLP0P6","ZNF451",NA,NA
"RPN2","LAZSUL",NA,NA
"RPN2","NSMCE2",NA,NA
"RPN2","PIAS1",NA,NA
"RPN2","PIAS2",NA,NA
"RPN2","PIAS3",NA,NA
"RPN2","PIAS4",NA,NA
"RPN2","ZMIZ2","1.15","2.67"
"RPN2","ZNF451",NA,NA
"RPP30","LAZSUL",NA,NA
"RPP30","NSMCE2",NA,NA
"RPP30","PIAS1",NA,NA
"RPP30","PIAS2",NA,NA
"RPP30","PIAS3",NA,NA
"RPP30","PIAS4","3.97","7.33"
"RPP30","ZMIZ2",NA,NA
"RPP30","ZNF451",NA,NA
"RPS14","LAZSUL",NA,NA
"RPS14","NSMCE2",NA,NA
"RPS14","PIAS1",NA,NA
"RPS14","PIAS2",NA,NA
"RPS14","PIAS3",NA,NA
"RPS14","PIAS4","4.92","4.03"
"RPS14","ZMIZ2",NA,NA
"RPS14","ZNF451",NA,NA
"RPS17","LAZSUL",NA,NA
"RPS17","NSMCE2",NA,NA
"RPS17","PIAS1",NA,NA
"RPS17","PIAS2",NA,NA
"RPS17","PIAS3",NA,NA
"RPS17","PIAS4","4.31","5.16"
"RPS17","ZMIZ2",NA,NA
"RPS17","ZNF451",NA,NA
"RPS2","LAZSUL",NA,NA
"RPS2","NSMCE2",NA,NA
"RPS2","PIAS1","3.36","3.08"
"RPS2","PIAS2",NA,NA
"RPS2","PIAS3",NA,NA
"RPS2","PIAS4",NA,NA
"RPS2","ZMIZ2",NA,NA
"RPS2","ZNF451",NA,NA
"RPS20","LAZSUL",NA,NA
"RPS20","NSMCE2",NA,NA
"RPS20","PIAS1","5.19","8.19"
"RPS20","PIAS2",NA,NA
"RPS20","PIAS3",NA,NA
"RPS20","PIAS4",NA,NA
"RPS20","ZMIZ2",NA,NA
"RPS20","ZNF451",NA,NA
"RPS23","LAZSUL",NA,NA
"RPS23","NSMCE2",NA,NA
"RPS23","PIAS1",NA,NA
"RPS23","PIAS2",NA,NA
"RPS23","PIAS3",NA,NA
"RPS23","PIAS4","3.61","3.63"
"RPS23","ZMIZ2",NA,NA
"RPS23","ZNF451",NA,NA
"RPS24","LAZSUL",NA,NA
"RPS24","NSMCE2",NA,NA
"RPS24","PIAS1",NA,NA
"RPS24","PIAS2",NA,NA
"RPS24","PIAS3",NA,NA
"RPS24","PIAS4","4.02","7.24"
"RPS24","ZMIZ2",NA,NA
"RPS24","ZNF451",NA,NA
"RPS3","LAZSUL",NA,NA
"RPS3","NSMCE2",NA,NA
"RPS3","PIAS1","3.95","3.06"
"RPS3","PIAS2",NA,NA
"RPS3","PIAS3",NA,NA
"RPS3","PIAS4",NA,NA
"RPS3","ZMIZ2",NA,NA
"RPS3","ZNF451",NA,NA
"RPS3A","LAZSUL",NA,NA
"RPS3A","NSMCE2",NA,NA
"RPS3A","PIAS1","4.25","3.12"
"RPS3A","PIAS2",NA,NA
"RPS3A","PIAS3",NA,NA
"RPS3A","PIAS4",NA,NA
"RPS3A","ZMIZ2",NA,NA
"RPS3A","ZNF451",NA,NA
"RPS4X","LAZSUL",NA,NA
"RPS4X","NSMCE2",NA,NA
"RPS4X","PIAS1","3.01","3.59"
"RPS4X","PIAS2",NA,NA
"RPS4X","PIAS3",NA,NA
"RPS4X","PIAS4",NA,NA
"RPS4X","ZMIZ2",NA,NA
"RPS4X","ZNF451",NA,NA
"RPS5","LAZSUL",NA,NA
"RPS5","NSMCE2",NA,NA
"RPS5","PIAS1","4.3","4.1"
"RPS5","PIAS2",NA,NA
"RPS5","PIAS3",NA,NA
"RPS5","PIAS4",NA,NA
"RPS5","ZMIZ2",NA,NA
"RPS5","ZNF451",NA,NA
"RPS9","LAZSUL",NA,NA
"RPS9","NSMCE2",NA,NA
"RPS9","PIAS1",NA,NA
"RPS9","PIAS2",NA,NA
"RPS9","PIAS3",NA,NA
"RPS9","PIAS4",NA,NA
"RPS9","ZMIZ2","2.7","2.31"
"RPS9","ZNF451",NA,NA
"RPSA","LAZSUL",NA,NA
"RPSA","NSMCE2",NA,NA
"RPSA","PIAS1","4.1","3"
"RPSA","PIAS2",NA,NA
"RPSA","PIAS3",NA,NA
"RPSA","PIAS4",NA,NA
"RPSA","ZMIZ2",NA,NA
"RPSA","ZNF451",NA,NA
"RRBP1","LAZSUL",NA,NA
"RRBP1","NSMCE2",NA,NA
"RRBP1","PIAS1","3.43","2.73"
"RRBP1","PIAS2",NA,NA
"RRBP1","PIAS3",NA,NA
"RRBP1","PIAS4",NA,NA
"RRBP1","ZMIZ2",NA,NA
"RRBP1","ZNF451",NA,NA
"RREB1","LAZSUL",NA,NA
"RREB1","NSMCE2",NA,NA
"RREB1","PIAS1",NA,NA
"RREB1","PIAS2",NA,NA
"RREB1","PIAS3",NA,NA
"RREB1","PIAS4","2.03","5.33"
"RREB1","ZMIZ2",NA,NA
"RREB1","ZNF451",NA,NA
"RRM2B","LAZSUL",NA,NA
"RRM2B","NSMCE2",NA,NA
"RRM2B","PIAS1",NA,NA
"RRM2B","PIAS2",NA,NA
"RRM2B","PIAS3",NA,NA
"RRM2B","PIAS4",NA,NA
"RRM2B","ZMIZ2","2.23","3.43"
"RRM2B","ZNF451",NA,NA
"RSL1D1","LAZSUL",NA,NA
"RSL1D1","NSMCE2",NA,NA
"RSL1D1","PIAS1","2.7","3.93"
"RSL1D1","PIAS2",NA,NA
"RSL1D1","PIAS3",NA,NA
"RSL1D1","PIAS4",NA,NA
"RSL1D1","ZMIZ2",NA,NA
"RSL1D1","ZNF451",NA,NA
"RTCB","LAZSUL",NA,NA
"RTCB","NSMCE2",NA,NA
"RTCB","PIAS1","3.87","8.79"
"RTCB","PIAS2",NA,NA
"RTCB","PIAS3",NA,NA
"RTCB","PIAS4",NA,NA
"RTCB","ZMIZ2",NA,NA
"RTCB","ZNF451",NA,NA
"RTN4","LAZSUL",NA,NA
"RTN4","NSMCE2",NA,NA
"RTN4","PIAS1",NA,NA
"RTN4","PIAS2",NA,NA
"RTN4","PIAS3",NA,NA
"RTN4","PIAS4",NA,NA
"RTN4","ZMIZ2","1.39","2.79"
"RTN4","ZNF451",NA,NA
"RUVBL1","LAZSUL",NA,NA
"RUVBL1","NSMCE2",NA,NA
"RUVBL1","PIAS1","3.89","7.56"
"RUVBL1","PIAS2",NA,NA
"RUVBL1","PIAS3",NA,NA
"RUVBL1","PIAS4",NA,NA
"RUVBL1","ZMIZ2",NA,NA
"RUVBL1","ZNF451",NA,NA
"RUVBL2","LAZSUL",NA,NA
"RUVBL2","NSMCE2",NA,NA
"RUVBL2","PIAS1","4.26","5.98"
"RUVBL2","PIAS2",NA,NA
"RUVBL2","PIAS3",NA,NA
"RUVBL2","PIAS4",NA,NA
"RUVBL2","ZMIZ2",NA,NA
"RUVBL2","ZNF451",NA,NA
"S100A10","LAZSUL",NA,NA
"S100A10","NSMCE2",NA,NA
"S100A10","PIAS1","3.77","2.63"
"S100A10","PIAS2",NA,NA
"S100A10","PIAS3",NA,NA
"S100A10","PIAS4",NA,NA
"S100A10","ZMIZ2",NA,NA
"S100A10","ZNF451",NA,NA
"SAE1","LAZSUL",NA,NA
"SAE1","NSMCE2",NA,NA
"SAE1","PIAS1",NA,NA
"SAE1","PIAS2",NA,NA
"SAE1","PIAS3",NA,NA
"SAE1","PIAS4","4.48","3.57"
"SAE1","ZMIZ2",NA,NA
"SAE1","ZNF451",NA,NA
"SAGE1","LAZSUL",NA,NA
"SAGE1","NSMCE2",NA,NA
"SAGE1","PIAS1",NA,NA
"SAGE1","PIAS2",NA,NA
"SAGE1","PIAS3",NA,NA
"SAGE1","PIAS4","4.06","12.73"
"SAGE1","ZMIZ2",NA,NA
"SAGE1","ZNF451",NA,NA
"SALL1","LAZSUL",NA,NA
"SALL1","NSMCE2",NA,NA
"SALL1","PIAS1",NA,NA
"SALL1","PIAS2",NA,NA
"SALL1","PIAS3",NA,NA
"SALL1","PIAS4","5.64","14.25"
"SALL1","ZMIZ2",NA,NA
"SALL1","ZNF451",NA,NA
"SAMD11","LAZSUL",NA,NA
"SAMD11","NSMCE2",NA,NA
"SAMD11","PIAS1",NA,NA
"SAMD11","PIAS2",NA,NA
"SAMD11","PIAS3",NA,NA
"SAMD11","PIAS4","4.17","11.73"
"SAMD11","ZMIZ2",NA,NA
"SAMD11","ZNF451",NA,NA
"SAP130","LAZSUL",NA,NA
"SAP130","NSMCE2",NA,NA
"SAP130","PIAS1",NA,NA
"SAP130","PIAS2",NA,NA
"SAP130","PIAS3",NA,NA
"SAP130","PIAS4","5.09","7.4"
"SAP130","ZMIZ2",NA,NA
"SAP130","ZNF451",NA,NA
"SART1","LAZSUL",NA,NA
"SART1","NSMCE2",NA,NA
"SART1","PIAS1",NA,NA
"SART1","PIAS2",NA,NA
"SART1","PIAS3",NA,NA
"SART1","PIAS4","6.12","6"
"SART1","ZMIZ2",NA,NA
"SART1","ZNF451",NA,NA
"SAYSD1","LAZSUL",NA,NA
"SAYSD1","NSMCE2","3.22","5.09"
"SAYSD1","PIAS1",NA,NA
"SAYSD1","PIAS2",NA,NA
"SAYSD1","PIAS3",NA,NA
"SAYSD1","PIAS4",NA,NA
"SAYSD1","ZMIZ2",NA,NA
"SAYSD1","ZNF451",NA,NA
"SC5D","LAZSUL",NA,NA
"SC5D","NSMCE2",NA,NA
"SC5D","PIAS1",NA,NA
"SC5D","PIAS2",NA,NA
"SC5D","PIAS3",NA,NA
"SC5D","PIAS4",NA,NA
"SC5D","ZMIZ2","2.73","2.72"
"SC5D","ZNF451",NA,NA
"SCAF11","LAZSUL",NA,NA
"SCAF11","NSMCE2",NA,NA
"SCAF11","PIAS1",NA,NA
"SCAF11","PIAS2",NA,NA
"SCAF11","PIAS3",NA,NA
"SCAF11","PIAS4","2.88","8.04"
"SCAF11","ZMIZ2",NA,NA
"SCAF11","ZNF451",NA,NA
"SCAMP3","LAZSUL","1.26","9.05"
"SCAMP3","NSMCE2",NA,NA
"SCAMP3","PIAS1",NA,NA
"SCAMP3","PIAS2",NA,NA
"SCAMP3","PIAS3",NA,NA
"SCAMP3","PIAS4",NA,NA
"SCAMP3","ZMIZ2",NA,NA
"SCAMP3","ZNF451",NA,NA
"SCRIB","LAZSUL",NA,NA
"SCRIB","NSMCE2",NA,NA
"SCRIB","PIAS1","3.32","4.17"
"SCRIB","PIAS2",NA,NA
"SCRIB","PIAS3",NA,NA
"SCRIB","PIAS4",NA,NA
"SCRIB","ZMIZ2",NA,NA
"SCRIB","ZNF451",NA,NA
"SDHA","LAZSUL",NA,NA
"SDHA","NSMCE2",NA,NA
"SDHA","PIAS1","4.67","8.4"
"SDHA","PIAS2",NA,NA
"SDHA","PIAS3",NA,NA
"SDHA","PIAS4",NA,NA
"SDHA","ZMIZ2",NA,NA
"SDHA","ZNF451",NA,NA
"SEC11A","LAZSUL",NA,NA
"SEC11A","NSMCE2",NA,NA
"SEC11A","PIAS1",NA,NA
"SEC11A","PIAS2",NA,NA
"SEC11A","PIAS3",NA,NA
"SEC11A","PIAS4","1.09","3.75"
"SEC11A","ZMIZ2",NA,NA
"SEC11A","ZNF451",NA,NA
"SEC16A","LAZSUL",NA,NA
"SEC16A","NSMCE2",NA,NA
"SEC16A","PIAS1",NA,NA
"SEC16A","PIAS2",NA,NA
"SEC16A","PIAS3",NA,NA
"SEC16A","PIAS4",NA,NA
"SEC16A","ZMIZ2","2.38","2.31"
"SEC16A","ZNF451",NA,NA
"SEC61A1","LAZSUL",NA,NA
"SEC61A1","NSMCE2",NA,NA
"SEC61A1","PIAS1",NA,NA
"SEC61A1","PIAS2",NA,NA
"SEC61A1","PIAS3",NA,NA
"SEC61A1","PIAS4",NA,NA
"SEC61A1","ZMIZ2","2.02","2.58"
"SEC61A1","ZNF451",NA,NA
"SEC61B","LAZSUL",NA,NA
"SEC61B","NSMCE2",NA,NA
"SEC61B","PIAS1",NA,NA
"SEC61B","PIAS2",NA,NA
"SEC61B","PIAS3",NA,NA
"SEC61B","PIAS4",NA,NA
"SEC61B","ZMIZ2","0.9","3.1"
"SEC61B","ZNF451",NA,NA
"SEL1L3","LAZSUL",NA,NA
"SEL1L3","NSMCE2","3.85","6.62"
"SEL1L3","PIAS1",NA,NA
"SEL1L3","PIAS2",NA,NA
"SEL1L3","PIAS3",NA,NA
"SEL1L3","PIAS4",NA,NA
"SEL1L3","ZMIZ2",NA,NA
"SEL1L3","ZNF451",NA,NA
"SEMA4C","LAZSUL",NA,NA
"SEMA4C","NSMCE2",NA,NA
"SEMA4C","PIAS1",NA,NA
"SEMA4C","PIAS2",NA,NA
"SEMA4C","PIAS3",NA,NA
"SEMA4C","PIAS4",NA,NA
"SEMA4C","ZMIZ2","2.88","2.42"
"SEMA4C","ZNF451",NA,NA
"SEMG1","LAZSUL",NA,NA
"SEMG1","NSMCE2",NA,NA
"SEMG1","PIAS1","6.77","6.73"
"SEMG1","PIAS2",NA,NA
"SEMG1","PIAS3",NA,NA
"SEMG1","PIAS4",NA,NA
"SEMG1","ZMIZ2",NA,NA
"SEMG1","ZNF451",NA,NA
"SEMG2","LAZSUL",NA,NA
"SEMG2","NSMCE2",NA,NA
"SEMG2","PIAS1","6.21","6.98"
"SEMG2","PIAS2",NA,NA
"SEMG2","PIAS3",NA,NA
"SEMG2","PIAS4",NA,NA
"SEMG2","ZMIZ2",NA,NA
"SEMG2","ZNF451",NA,NA
"SENP6","LAZSUL",NA,NA
"SENP6","NSMCE2","2.48","5.73"
"SENP6","PIAS1",NA,NA
"SENP6","PIAS2",NA,NA
"SENP6","PIAS3",NA,NA
"SENP6","PIAS4",NA,NA
"SENP6","ZMIZ2",NA,NA
"SENP6","ZNF451",NA,NA
"SEPTIN10","LAZSUL",NA,NA
"SEPTIN10","NSMCE2",NA,NA
"SEPTIN10","PIAS1",NA,NA
"SEPTIN10","PIAS2",NA,NA
"SEPTIN10","PIAS3",NA,NA
"SEPTIN10","PIAS4","3.3","6.59"
"SEPTIN10","ZMIZ2",NA,NA
"SEPTIN10","ZNF451",NA,NA
"SET;SETSIP","LAZSUL",NA,NA
"SET;SETSIP","NSMCE2","3.16","7.31"
"SET;SETSIP","PIAS1",NA,NA
"SET;SETSIP","PIAS2",NA,NA
"SET;SETSIP","PIAS3",NA,NA
"SET;SETSIP","PIAS4",NA,NA
"SET;SETSIP","ZMIZ2",NA,NA
"SET;SETSIP","ZNF451",NA,NA
"SETD1B","LAZSUL",NA,NA
"SETD1B","NSMCE2",NA,NA
"SETD1B","PIAS1",NA,NA
"SETD1B","PIAS2",NA,NA
"SETD1B","PIAS3",NA,NA
"SETD1B","PIAS4",NA,NA
"SETD1B","ZMIZ2","2.01","2.17"
"SETD1B","ZNF451",NA,NA
"SETDB1","LAZSUL",NA,NA
"SETDB1","NSMCE2","3.76","10.02"
"SETDB1","PIAS1",NA,NA
"SETDB1","PIAS2",NA,NA
"SETDB1","PIAS3",NA,NA
"SETDB1","PIAS4",NA,NA
"SETDB1","ZMIZ2",NA,NA
"SETDB1","ZNF451",NA,NA
"SETX","LAZSUL",NA,NA
"SETX","NSMCE2","3.85","7.52"
"SETX","PIAS1",NA,NA
"SETX","PIAS2",NA,NA
"SETX","PIAS3",NA,NA
"SETX","PIAS4",NA,NA
"SETX","ZMIZ2",NA,NA
"SETX","ZNF451",NA,NA
"SF3A1","LAZSUL",NA,NA
"SF3A1","NSMCE2",NA,NA
"SF3A1","PIAS1","6.04","11.99"
"SF3A1","PIAS2",NA,NA
"SF3A1","PIAS3",NA,NA
"SF3A1","PIAS4",NA,NA
"SF3A1","ZMIZ2",NA,NA
"SF3A1","ZNF451",NA,NA
"SFN","LAZSUL",NA,NA
"SFN","NSMCE2",NA,NA
"SFN","PIAS1","3.98","3.87"
"SFN","PIAS2",NA,NA
"SFN","PIAS3",NA,NA
"SFN","PIAS4",NA,NA
"SFN","ZMIZ2",NA,NA
"SFN","ZNF451",NA,NA
"SHMT2","LAZSUL",NA,NA
"SHMT2","NSMCE2",NA,NA
"SHMT2","PIAS1","4.82","3.35"
"SHMT2","PIAS2",NA,NA
"SHMT2","PIAS3",NA,NA
"SHMT2","PIAS4",NA,NA
"SHMT2","ZMIZ2",NA,NA
"SHMT2","ZNF451",NA,NA
"SHPRH","LAZSUL",NA,NA
"SHPRH","NSMCE2","3.85","3.84"
"SHPRH","PIAS1",NA,NA
"SHPRH","PIAS2",NA,NA
"SHPRH","PIAS3",NA,NA
"SHPRH","PIAS4",NA,NA
"SHPRH","ZMIZ2",NA,NA
"SHPRH","ZNF451",NA,NA
"SIRT6","LAZSUL",NA,NA
"SIRT6","NSMCE2",NA,NA
"SIRT6","PIAS1",NA,NA
"SIRT6","PIAS2",NA,NA
"SIRT6","PIAS3",NA,NA
"SIRT6","PIAS4","4.6","11.96"
"SIRT6","ZMIZ2",NA,NA
"SIRT6","ZNF451",NA,NA
"SKIL","LAZSUL",NA,NA
"SKIL","NSMCE2",NA,NA
"SKIL","PIAS1",NA,NA
"SKIL","PIAS2",NA,NA
"SKIL","PIAS3",NA,NA
"SKIL","PIAS4","3.3","4.48"
"SKIL","ZMIZ2",NA,NA
"SKIL","ZNF451",NA,NA
"SLC20A1","LAZSUL",NA,NA
"SLC20A1","NSMCE2",NA,NA
"SLC20A1","PIAS1",NA,NA
"SLC20A1","PIAS2",NA,NA
"SLC20A1","PIAS3",NA,NA
"SLC20A1","PIAS4",NA,NA
"SLC20A1","ZMIZ2","2.17","4.52"
"SLC20A1","ZNF451",NA,NA
"SLC25A1","LAZSUL",NA,NA
"SLC25A1","NSMCE2",NA,NA
"SLC25A1","PIAS1",NA,NA
"SLC25A1","PIAS2",NA,NA
"SLC25A1","PIAS3",NA,NA
"SLC25A1","PIAS4",NA,NA
"SLC25A1","ZMIZ2","2.73","2.07"
"SLC25A1","ZNF451",NA,NA
"SLC25A46","LAZSUL",NA,NA
"SLC25A46","NSMCE2",NA,NA
"SLC25A46","PIAS1",NA,NA
"SLC25A46","PIAS2",NA,NA
"SLC25A46","PIAS3",NA,NA
"SLC25A46","PIAS4",NA,NA
"SLC25A46","ZMIZ2","1.8","2.23"
"SLC25A46","ZNF451",NA,NA
"SLC25A51","LAZSUL",NA,NA
"SLC25A51","NSMCE2",NA,NA
"SLC25A51","PIAS1",NA,NA
"SLC25A51","PIAS2",NA,NA
"SLC25A51","PIAS3","3.05","3.87"
"SLC25A51","PIAS4",NA,NA
"SLC25A51","ZMIZ2",NA,NA
"SLC25A51","ZNF451",NA,NA
"SLC33A1","LAZSUL",NA,NA
"SLC33A1","NSMCE2",NA,NA
"SLC33A1","PIAS1",NA,NA
"SLC33A1","PIAS2",NA,NA
"SLC33A1","PIAS3",NA,NA
"SLC33A1","PIAS4",NA,NA
"SLC33A1","ZMIZ2","2.61","4.08"
"SLC33A1","ZNF451",NA,NA
"SLC35A2","LAZSUL",NA,NA
"SLC35A2","NSMCE2","3.64","2.93"
"SLC35A2","PIAS1",NA,NA
"SLC35A2","PIAS2",NA,NA
"SLC35A2","PIAS3",NA,NA
"SLC35A2","PIAS4",NA,NA
"SLC35A2","ZMIZ2",NA,NA
"SLC35A2","ZNF451",NA,NA
"SLC35D1","LAZSUL",NA,NA
"SLC35D1","NSMCE2",NA,NA
"SLC35D1","PIAS1",NA,NA
"SLC35D1","PIAS2",NA,NA
"SLC35D1","PIAS3",NA,NA
"SLC35D1","PIAS4",NA,NA
"SLC35D1","ZMIZ2","2.2","5.6"
"SLC35D1","ZNF451",NA,NA
"SLC37A4","LAZSUL",NA,NA
"SLC37A4","NSMCE2",NA,NA
"SLC37A4","PIAS1",NA,NA
"SLC37A4","PIAS2",NA,NA
"SLC37A4","PIAS3",NA,NA
"SLC37A4","PIAS4",NA,NA
"SLC37A4","ZMIZ2","3.67","3.4"
"SLC37A4","ZNF451",NA,NA
"SLC7A1","LAZSUL",NA,NA
"SLC7A1","NSMCE2",NA,NA
"SLC7A1","PIAS1",NA,NA
"SLC7A1","PIAS2",NA,NA
"SLC7A1","PIAS3",NA,NA
"SLC7A1","PIAS4",NA,NA
"SLC7A1","ZMIZ2","2.63","3.38"
"SLC7A1","ZNF451",NA,NA
"SLU7","LAZSUL",NA,NA
"SLU7","NSMCE2",NA,NA
"SLU7","PIAS1",NA,NA
"SLU7","PIAS2",NA,NA
"SLU7","PIAS3",NA,NA
"SLU7","PIAS4","4.43","6.15"
"SLU7","ZMIZ2",NA,NA
"SLU7","ZNF451",NA,NA
"SLX4","LAZSUL",NA,NA
"SLX4","NSMCE2",NA,NA
"SLX4","PIAS1",NA,NA
"SLX4","PIAS2",NA,NA
"SLX4","PIAS3",NA,NA
"SLX4","PIAS4","5.49","4.26"
"SLX4","ZMIZ2",NA,NA
"SLX4","ZNF451",NA,NA
"SLX4IP","LAZSUL",NA,NA
"SLX4IP","NSMCE2","4.5","5.21"
"SLX4IP","PIAS1",NA,NA
"SLX4IP","PIAS2",NA,NA
"SLX4IP","PIAS3",NA,NA
"SLX4IP","PIAS4","3.55","3.04"
"SLX4IP","ZMIZ2",NA,NA
"SLX4IP","ZNF451",NA,NA
"SMARCAD1","LAZSUL",NA,NA
"SMARCAD1","NSMCE2","5.52","7.82"
"SMARCAD1","PIAS1",NA,NA
"SMARCAD1","PIAS2",NA,NA
"SMARCAD1","PIAS3",NA,NA
"SMARCAD1","PIAS4",NA,NA
"SMARCAD1","ZMIZ2",NA,NA
"SMARCAD1","ZNF451",NA,NA
"SMARCB1","LAZSUL",NA,NA
